state,year,quarter,D0_mean,D1_mean,D2_mean,D3_mean,D4_mean,D0_max,D1_max,D2_max,D3_max,D4_max
Arizona,2008,3,24.488571428571426,6.5,0.2671428571428572,0.0,0.0,56.94,22.07,1.87,0.0,0.0
Arizona,2008,4,42.01923076923077,1.113846153846154,0.0,0.0,0.0,60.32,1.25,0.0,0.0,0.0
Arizona,2009,1,34.90461538461538,1.0376923076923077,0.0,0.0,0.0,40.29,1.7,0.0,0.0,0.0
Arizona,2009,2,68.67384615384616,11.75076923076923,0.0,0.0,0.0,82.8,34.8,0.0,0.0,0.0
Arizona,2009,3,81.71615384615384,25.04692307692308,0.0,0.0,0.0,98.84,60.4,0.0,0.0,0.0
Arizona,2009,4,99.89076923076922,90.84846153846154,60.27923076923077,2.46,0.0,100.0,97.23,75.58,5.7,0.0
Arizona,2010,1,84.1576923076923,55.45769230769231,27.88,2.1346153846153846,0.0,100.0,97.34,87.97,9.61,0.0
Arizona,2010,2,47.659230769230774,14.478461538461538,2.6599999999999997,0.0,0.0,67.04,14.64,2.66,0.0,0.0
Arizona,2010,3,61.61846153846154,17.155384615384612,3.526153846153846,0.0,0.0,73.71,28.56,5.05,0.0,0.0
Arizona,2010,4,63.88307692307693,12.906153846153845,0.7453846153846153,0.0,0.0,99.87,36.28,3.23,0.0,0.0
Arizona,2011,1,67.9723076923077,37.99153846153846,9.774615384615386,2.190769230769231,0.0,75.16,47.39,21.37,10.96,0.0
Arizona,2011,2,80.96000000000001,55.59538461538462,28.201538461538462,15.24076923076923,1.3707692307692307,97.54,61.64,40.02,18.34,5.62
Arizona,2011,3,94.83615384615383,64.46923076923078,39.01846153846154,15.542307692307691,3.227692307692308,99.99,71.5,45.86,19.15,5.62
Arizona,2011,4,96.32153846153847,69.21769230769232,45.00769230769231,21.151538461538458,0.8546153846153846,99.98,72.24,48.8,29.99,1.67
Arizona,2012,1,95.23076923076923,78.93307692307692,42.75230769230769,3.565384615384615,0.0,99.61,93.25,62.25,12.61,0.0
Arizona,2012,2,100.0,96.31384615384614,75.29076923076923,16.755384615384614,0.0,100.0,100.0,93.72,25.07,0.0
Arizona,2012,3,100.0,100.0,69.93692307692308,17.177692307692308,0.0,100.0,100.0,94.07,26.33,0.0
Arizona,2012,4,100.0,98.74461538461539,35.684615384615384,6.730769230769231,0.0,100.0,100.0,41.48,8.5,0.0
Arizona,2013,1,99.29384615384615,88.16923076923078,32.675384615384615,4.806923076923076,0.0,100.0,97.91,37.86,8.84,0.0
Arizona,2013,2,99.12461538461538,86.99461538461539,62.28846153846154,15.702307692307691,0.0,100.0,92.49,74.44,23.48,0.0
Arizona,2013,3,97.61,82.87230769230769,53.755384615384614,18.56153846153846,2.4030769230769233,100.0,92.46,74.35,27.4,3.04
Arizona,2013,4,83.03357142857143,58.78357142857143,21.212857142857143,0.0,0.0,90.86,68.05,25.28,0.0,0.0
Arizona,2014,1,91.33333333333333,72.55833333333334,43.64333333333334,2.9,0.0,100.0,88.06,57.2,7.04,0.0
Arizona,2014,2,100.0,95.90846153846154,68.37307692307692,9.188461538461539,0.0,100.0,98.17,76.3,16.82,0.0
Arizona,2014,3,100.0,93.57642857142856,60.96785714285714,10.426428571428572,0.0,100.0,98.17,76.3,17.59,0.0
Arizona,2014,4,100.0,84.38384615384615,36.10923076923077,3.786153846153846,0.0,100.0,84.94,37.92,3.84,0.0
Arizona,2015,1,95.07846153846154,80.67615384615384,30.454615384615384,2.411538461538462,0.0,100.0,82.71,39.19,4.94,0.0
Arizona,2015,2,92.9576923076923,79.2376923076923,28.146153846153844,0.29846153846153844,0.0,92.96,80.21,29.49,0.97,0.0
Arizona,2015,3,92.69538461538461,71.7776923076923,9.41,0.0,0.0,92.96,76.15,24.56,0.0,0.0
Arizona,2015,4,85.52999999999999,42.64692307692307,1.8676923076923078,0.0,0.0,89.52,62.6,3.28,0.0,0.0
Arizona,2016,1,74.48,24.067692307692308,0.3438461538461538,0.0,0.0,97.5,53.97,1.27,0.0,0.0
Arizona,2016,2,99.54076923076923,63.888461538461534,3.2684615384615388,0.0,0.0,100.0,66.75,7.99,0.0,0.0
Arizona,2016,3,99.38230769230769,62.910769230769226,4.96076923076923,0.0,0.0,99.95,72.32,8.73,0.0,0.0
Arizona,2016,4,76.73692307692308,43.856923076923074,4.13,0.0,0.0,77.78,44.76,4.17,0.0,0.0
Arizona,2017,1,48.317692307692305,17.171538461538464,1.4284615384615384,0.0,0.0,61.32,24.76,3.65,0.0,0.0
Arizona,2017,2,43.74846153846154,22.220769230769232,0.23,0.0,0.0,51.07,27.83,0.23,0.0,0.0
Arizona,2017,3,42.80692307692308,15.348461538461539,0.10615384615384617,0.0,0.0,78.12,29.87,0.23,0.0,0.0
Arizona,2017,4,85.41615384615385,53.85153846153845,1.713076923076923,0.0,0.0,100.0,100.0,3.96,0.0,0.0
Arizona,2018,1,100.0,100.0,63.73076923076923,13.43,0.0,100.0,100.0,89.47,46.49,0.0
Arizona,2018,2,100.0,100.0,95.55923076923077,62.94923076923077,10.903076923076924,100.0,100.0,97.07,73.62,15.71
Arizona,2018,3,100.0,100.0,91.12615384615385,55.20461538461538,10.643076923076922,100.0,100.0,97.05,73.62,15.71
Arizona,2018,4,100.0,81.72153846153847,40.92230769230769,15.376923076923076,4.5407692307692304,100.0,98.76,76.99,34.12,8.62
Arizona,2019,1,61.831538461538464,31.95307692307692,14.771538461538462,4.186153846153847,0.7615384615384614,92.62,66.78,32.09,12.6,3.3
Arizona,2019,2,14.003846153846155,3.5084615384615385,0.0,0.0,0.0,17.77,4.63,0.0,0.0,0.0
Arizona,2019,3,44.099999999999994,22.300769230769234,5.186923076923078,0.0,0.0,96.7,85.47,25.8,0.0,0.0
Arizona,2019,4,77.35857142857142,60.472857142857144,31.695714285714285,0.14285714285714285,0.0,95.0,80.99,45.75,1.0,0.0
Arizona,2020,1,29.14153846153846,21.817692307692308,13.667692307692308,0.0,0.0,34.72,23.02,14.65,0.0,0.0
Arizona,2020,2,23.78153846153846,13.946153846153846,7.037692307692307,0.0,0.0,32.55,18.58,10.39,0.0,0.0
Arizona,2020,3,88.18230769230769,73.57538461538462,53.25923076923077,25.096923076923076,0.25923076923076926,100.0,100.0,93.97,69.95,3.37
Arizona,2020,4,100.0,100.0,96.55692307692308,87.42846153846153,41.20384615384615,100.0,100.0,98.35,93.86,76.81
Arizona,2021,1,100.0,99.24384615384616,95.62153846153845,87.68923076923078,58.49615384615385,100.0,100.0,98.34,93.86,72.69
Arizona,2021,2,100.0,98.97461538461539,94.63538461538461,86.77,57.559999999999995,100.0,99.02,94.66,89.49,57.79
Arizona,2021,3,100.0,94.1376923076923,66.78153846153847,39.081538461538464,13.772307692307692,100.0,99.03,94.64,89.49,57.79
Arizona,2021,4,100.0,75.85538461538462,33.959230769230764,8.986923076923077,0.0,100.0,80.35,40.02,13.68,0.0
Arizona,2022,1,100.0,63.80461538461539,27.259999999999998,5.541538461538462,0.0,100.0,75.35,29.49,6.28,0.0
Arizona,2022,2,100.0,95.69692307692307,68.81692307692308,18.03230769230769,1.6207692307692307,100.0,98.48,77.9,26.77,3.01
Arizona,2022,3,100.0,80.52615384615385,42.653076923076924,9.976923076923075,0.9861538461538462,100.0,98.48,69.79,25.9,3.01
Arizona,2022,4,96.40153846153846,46.27384615384615,12.159999999999998,0.0,0.0,100.0,56.7,18.4,0.0,0.0
Arizona,2023,1,46.41923076923077,19.097692307692306,1.359230769230769,0.0,0.0,87.6,38.94,7.85,0.0,0.0
Arizona,2023,2,17.784615384615385,1.9553846153846155,0.0,0.0,0.0,18.63,7.5,0.0,0.0,0.0
Arizona,2023,3,69.48769230769231,25.189230769230768,6.178461538461538,0.8215384615384616,0.0,91.88,47.06,22.74,5.34,0.0
Arizona,2023,4,91.62615384615384,55.69307692307692,33.152307692307694,6.063846153846153,0.0,91.89,57.19,34.97,6.09,0.0
Arizona,2024,1,89.03076923076924,53.69384615384615,23.784615384615385,3.034615384615385,0.0,94.38,63.39,36.06,5.75,0.0
Arizona,2024,2,73.71538461538462,24.662307692307692,3.936153846153846,0.4176923076923077,0.0,78.22,33.66,6.7,1.81,0.0
Arizona,2024,3,74.12846153846154,25.13923076923077,2.540769230769231,0.0,0.0,82.8,39.91,4.61,0.0,0.0
Arizona,2024,4,87.19428571428571,54.662142857142854,30.132857142857144,6.1899999999999995,0.0,96.26,76.57,43.98,14.03,0.0
Arizona,2025,1,99.37666666666667,92.65333333333332,74.17666666666666,39.94416666666667,2.7466666666666666,100.0,99.26,88.05,55.64,7.21
Arizona,2025,2,100.0,99.26,88.11,58.45,7.21,100.0,99.26,88.11,58.45,7.21
Arkansas,2000,1,90.47230769230768,32.644615384615385,4.761538461538462,0.0,0.0,100.0,41.08,8.72,0.0,0.0
Arkansas,2000,2,62.385384615384616,24.04076923076923,0.31769230769230766,0.0,0.0,98.66,63.96,4.13,0.0,0.0
Arkansas,2000,3,68.23076923076923,48.48923076923077,30.132307692307695,10.826923076923077,0.0,100.0,100.0,93.8,44.34,0.0
Arkansas,2000,4,63.571538461538466,52.28076923076923,33.62,16.071538461538463,1.2576923076923079,100.0,100.0,86.68,44.34,9.01
Arkansas,2001,1,13.438461538461537,5.2469230769230775,1.673846153846154,0.0,0.0,28.56,14.05,5.24,0.0,0.0
Arkansas,2001,2,34.53153846153846,13.293846153846154,2.3215384615384616,0.0,0.0,64.44,35.59,7.22,0.0,0.0
Arkansas,2001,3,63.37307692307692,20.470769230769232,5.851538461538461,0.0,0.0,94.64,33.12,7.73,0.0,0.0
Arkansas,2001,4,19.335384615384616,6.955384615384616,1.096923076923077,0.0,0.0,32.81,20.02,7.13,0.0,0.0
Arkansas,2002,1,0.0038461538461538464,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
Arkansas,2002,2,0.5538461538461539,0.04307692307692308,0.0,0.0,0.0,5.86,0.56,0.0,0.0,0.0
Arkansas,2002,3,26.261538461538464,0.0776923076923077,0.0,0.0,0.0,67.02,0.53,0.0,0.0,0.0
Arkansas,2002,4,30.685000000000002,5.106428571428572,0.0,0.0,0.0,58.29,13.39,0.0,0.0,0.0
Arkansas,2003,1,7.495833333333334,0.4166666666666667,0.0,0.0,0.0,18.76,1.09,0.0,0.0,0.0
Arkansas,2003,2,43.96076923076923,5.841538461538462,0.0,0.0,0.0,98.96,16.71,0.0,0.0,0.0
Arkansas,2003,3,6.656428571428571,1.0857142857142856,0.0,0.0,0.0,20.93,5.09,0.0,0.0,0.0
Arkansas,2003,4,19.490000000000002,0.6569230769230768,0.0,0.0,0.0,45.38,3.48,0.0,0.0,0.0
Arkansas,2004,1,16.67615384615385,3.2023076923076923,0.0,0.0,0.0,41.96,13.13,0.0,0.0,0.0
Arkansas,2004,2,15.228461538461538,2.696153846153846,0.0,0.0,0.0,42.04,14.02,0.0,0.0,0.0
Arkansas,2004,3,9.443846153846154,0.0,0.0,0.0,0.0,77.03,0.0,0.0,0.0,0.0
Arkansas,2004,4,11.149230769230769,2.0161538461538457,0.0,0.0,0.0,100.0,23.24,0.0,0.0,0.0
Arkansas,2005,1,2.9484615384615385,0.0,0.0,0.0,0.0,15.51,0.0,0.0,0.0,0.0
Arkansas,2005,2,58.88307692307693,29.61846153846154,13.13923076923077,1.0230769230769232,0.0,100.0,90.76,68.23,13.3,0.0
Arkansas,2005,3,93.13153846153847,81.30846153846154,51.139230769230764,10.947692307692307,0.0,100.0,97.95,81.24,28.96,0.0
Arkansas,2005,4,89.38153846153847,67.01,16.03076923076923,3.735384615384615,0.9815384615384615,100.0,99.28,41.82,16.79,6.38
Arkansas,2006,1,88.91,74.12461538461538,53.034615384615385,23.646153846153844,4.963846153846154,100.0,99.5,79.4,40.3,7.82
Arkansas,2006,2,91.74,39.33538461538461,11.356153846153846,0.6446153846153847,0.0,100.0,83.57,46.41,3.64,0.0
Arkansas,2006,3,96.15615384615384,68.61769230769231,24.81230769230769,1.1446153846153846,0.0,100.0,95.71,42.99,8.37,0.0
Arkansas,2006,4,52.035384615384615,21.89076923076923,3.876923076923077,0.13999999999999999,0.0,80.47,45.97,14.02,0.62,0.0
Arkansas,2007,1,14.479230769230771,0.6115384615384616,0.0,0.0,0.0,99.86,7.95,0.0,0.0,0.0
Arkansas,2007,2,58.68769230769231,5.8246153846153845,0.0015384615384615385,0.0,0.0,92.23,23.7,0.02,0.0,0.0
Arkansas,2007,3,51.894615384615385,24.605384615384615,8.726153846153846,1.143076923076923,0.0,99.4,61.92,29.46,4.35,0.0
Arkansas,2007,4,18.033076923076923,4.558461538461539,1.3707692307692307,0.22538461538461535,0.0,36.96,19.03,5.94,1.25,0.0
Arkansas,2008,1,11.116153846153846,0.0,0.0,0.0,0.0,30.83,0.0,0.0,0.0,0.0
Arkansas,2008,2,3.646153846153846,0.0,0.0,0.0,0.0,23.75,0.0,0.0,0.0,0.0
Arkansas,2008,3,8.278571428571428,0.0,0.0,0.0,0.0,26.84,0.0,0.0,0.0,0.0
Arkansas,2008,4,1.7584615384615385,0.0,0.0,0.0,0.0,8.15,0.0,0.0,0.0,0.0
Arkansas,2009,1,8.038461538461538,0.0,0.0,0.0,0.0,21.67,0.0,0.0,0.0,0.0
Arkansas,2009,2,1.3923076923076925,0.0,0.0,0.0,0.0,17.32,0.0,0.0,0.0,0.0
Arkansas,2009,3,0.83,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0
Arkansas,2009,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,2010,1,0.5723076923076923,0.0,0.0,0.0,0.0,7.44,0.0,0.0,0.0,0.0
Arkansas,2010,2,19.70846153846154,5.126923076923077,0.08461538461538462,0.0,0.0,41.62,15.63,1.1,0.0,0.0
Arkansas,2010,3,66.86461538461539,31.574615384615388,6.398461538461539,0.1630769230769231,0.0,100.0,58.08,25.16,0.89,0.0
Arkansas,2010,4,84.37384615384615,69.48076923076923,47.966153846153844,5.4,0.0,100.0,85.33,69.74,13.26,0.0
Arkansas,2011,1,99.70076923076923,91.82615384615384,55.70230769230769,11.850769230769231,0.0,100.0,97.24,70.02,17.48,0.0
Arkansas,2011,2,45.23384615384615,30.94615384615384,19.976923076923075,6.06076923076923,0.0,98.33,81.07,48.65,17.3,0.0
Arkansas,2011,3,94.88923076923076,69.51692307692308,32.550000000000004,12.214615384615383,1.103076923076923,98.79,86.3,63.64,20.48,2.17
Arkansas,2011,4,62.854615384615386,44.28769230769231,18.307692307692307,10.166153846153845,1.3615384615384616,98.79,86.78,36.09,19.7,2.55
Arkansas,2012,1,6.3538461538461535,1.6023076923076922,0.44461538461538463,0.08846153846153847,0.0,13.8,3.95,1.06,0.23,0.0
Arkansas,2012,2,49.07384615384615,34.81307692307692,13.161538461538463,2.456923076923077,0.0,100.0,98.55,87.29,31.73,0.0
Arkansas,2012,3,99.95846153846153,97.60538461538462,88.96076923076923,63.715384615384615,25.51923076923077,100.0,99.79,96.79,80.98,53.6
Arkansas,2012,4,86.32076923076923,71.68923076923078,55.57846153846154,29.651538461538465,1.49,99.89,91.37,73.84,41.96,8.74
Arkansas,2013,1,60.10846153846153,37.38923076923077,20.402307692307694,5.38,0.0,75.63,54.33,41.05,24.37,0.0
Arkansas,2013,2,22.16769230769231,6.52,0.0,0.0,0.0,54.96,24.13,0.0,0.0,0.0
Arkansas,2013,3,60.73846153846154,34.31923076923077,10.643846153846154,1.62,0.0,91.0,51.95,29.13,14.14,0.0
Arkansas,2013,4,31.757857142857144,8.915714285714285,1.8085714285714285,0.23857142857142857,0.0,52.38,23.97,11.67,3.34,0.0
Arkansas,2014,1,15.6475,0.03166666666666667,0.0,0.0,0.0,44.33,0.29,0.0,0.0,0.0
Arkansas,2014,2,21.67076923076923,0.2246153846153846,0.0,0.0,0.0,32.64,0.76,0.0,0.0,0.0
Arkansas,2014,3,16.582857142857144,2.2114285714285713,0.0,0.0,0.0,45.46,9.13,0.0,0.0,0.0
Arkansas,2014,4,40.55461538461539,11.05076923076923,0.0,0.0,0.0,63.51,14.4,0.0,0.0,0.0
Arkansas,2015,1,45.925384615384615,12.768461538461539,2.434615384615385,0.0,0.0,84.48,23.78,9.07,0.0,0.0
Arkansas,2015,2,2.21,0.0,0.0,0.0,0.0,5.52,0.0,0.0,0.0,0.0
Arkansas,2015,3,30.036923076923078,13.205384615384615,3.8061538461538467,0.856153846153846,0.0,60.7,42.41,16.89,4.64,0.0
Arkansas,2015,4,38.62769230769231,18.805384615384614,12.051538461538463,4.257692307692308,0.44384615384615383,95.7,60.38,45.6,38.22,3.59
Arkansas,2016,1,2.3607692307692307,0.0,0.0,0.0,0.0,19.55,0.0,0.0,0.0,0.0
Arkansas,2016,2,11.064615384615385,0.0,0.0,0.0,0.0,28.75,0.0,0.0,0.0,0.0
Arkansas,2016,3,17.963076923076922,0.09000000000000001,0.0,0.0,0.0,44.72,1.09,0.0,0.0,0.0
Arkansas,2016,4,83.95769230769231,59.24,12.205384615384615,0.25076923076923074,0.0,100.0,91.89,64.3,1.64,0.0
Arkansas,2017,1,67.53,35.27461538461539,12.955384615384617,1.856923076923077,0.0,85.81,43.71,18.35,2.02,0.0
Arkansas,2017,2,17.39769230769231,5.707692307692307,0.7961538461538461,0.0,0.0,55.02,22.47,4.14,0.0,0.0
Arkansas,2017,3,8.82,0.03538461538461539,0.0,0.0,0.0,60.43,0.46,0.0,0.0,0.0
Arkansas,2017,4,87.5076923076923,68.87692307692308,34.57846153846154,8.528461538461539,0.0,100.0,97.45,86.65,42.4,0.0
Arkansas,2018,1,55.15692307692307,38.933076923076925,18.76615384615385,1.4230769230769231,0.0,92.39,73.23,32.01,2.37,0.0
Arkansas,2018,2,18.333846153846153,4.829230769230769,0.22692307692307695,0.0,0.0,73.45,26.9,2.87,0.0,0.0
Arkansas,2018,3,53.00615384615385,30.570769230769233,3.0930769230769233,0.0,0.0,89.1,64.83,17.95,0.0,0.0
Arkansas,2018,4,5.345384615384615,0.6515384615384616,0.0,0.0,0.0,12.54,2.54,0.0,0.0,0.0
Arkansas,2019,1,0.09307692307692307,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0
Arkansas,2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,2019,3,8.575384615384616,1.9353846153846155,0.5207692307692308,0.0,0.0,41.68,10.52,4.31,0.0,0.0
Arkansas,2019,4,16.217142857142857,3.7328571428571427,0.5614285714285715,0.0,0.0,45.65,11.77,5.79,0.0,0.0
Arkansas,2020,1,3.1853846153846153,0.6607692307692308,0.023846153846153847,0.0,0.0,14.64,4.96,0.31,0.0,0.0
Arkansas,2020,2,0.6061538461538463,0.0,0.0,0.0,0.0,5.57,0.0,0.0,0.0,0.0
Arkansas,2020,3,8.75153846153846,0.20769230769230768,0.0,0.0,0.0,23.09,0.71,0.0,0.0,0.0
Arkansas,2020,4,27.37923076923077,4.924615384615384,0.21615384615384617,0.0,0.0,83.55,14.07,2.09,0.0,0.0
Arkansas,2021,1,9.946923076923078,0.0,0.0,0.0,0.0,20.22,0.0,0.0,0.0,0.0
Arkansas,2021,2,0.5407692307692308,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0
Arkansas,2021,3,15.641538461538461,0.6061538461538462,0.0,0.0,0.0,48.59,5.17,0.0,0.0,0.0
Arkansas,2021,4,66.41923076923078,19.793846153846154,3.0546153846153845,0.0,0.0,91.48,47.0,14.3,0.0,0.0
Arkansas,2022,1,42.892307692307696,30.393846153846155,19.096153846153847,2.810769230769231,0.0,60.09,36.99,28.43,4.74,0.0
Arkansas,2022,2,12.886153846153844,4.039230769230769,1.2338461538461538,0.0,0.0,31.88,20.24,11.53,0.0,0.0
Arkansas,2022,3,82.3153846153846,60.80769230769231,25.60076923076923,2.7676923076923075,0.0,100.0,89.6,54.43,22.38,0.0
Arkansas,2022,4,96.60307692307691,80.27076923076923,43.276923076923076,6.570769230769231,0.0,100.0,100.0,80.43,25.77,0.0
Arkansas,2023,1,10.258461538461539,0.543076923076923,0.0,0.0,0.0,46.91,2.26,0.0,0.0,0.0
Arkansas,2023,2,16.50846153846154,0.5315384615384615,0.0,0.0,0.0,48.15,3.04,0.0,0.0,0.0
Arkansas,2023,3,28.844615384615388,7.293846153846153,0.31769230769230766,0.0,0.0,65.35,25.37,3.7,0.0,0.0
Arkansas,2023,4,59.60307692307693,35.043846153846154,17.993846153846153,3.0446153846153843,0.06076923076923077,88.32,44.85,27.28,13.72,0.79
Arkansas,2024,1,40.83230769230769,17.029999999999998,7.820769230769231,3.0669230769230773,0.10692307692307693,84.94,51.71,23.39,13.71,0.79
Arkansas,2024,2,19.317692307692308,4.421538461538462,0.16461538461538464,0.0,0.0,32.15,7.49,0.66,0.0,0.0
Arkansas,2024,3,48.83846153846154,13.166153846153845,1.1700000000000002,0.0,0.0,85.62,38.5,3.66,0.0,0.0
Arkansas,2024,4,68.04714285714286,40.68714285714286,11.458571428571428,1.5171428571428573,0.0,85.55,64.96,47.43,8.77,0.0
Arkansas,2025,1,6.0575,0.42250000000000004,0.06083333333333333,0.0,0.0,19.12,2.97,0.73,0.0,0.0
Arkansas,2025,2,19.36,2.97,0.73,0.0,0.0,19.36,2.97,0.73,0.0,0.0
California,2000,1,34.52923076923077,0.006153846153846154,0.0,0.0,0.0,81.75,0.05,0.0,0.0,0.0
California,2000,2,0.7715384615384616,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0
California,2000,3,11.468461538461538,0.20846153846153845,0.0,0.0,0.0,24.91,1.72,0.0,0.0,0.0
California,2000,4,4.09,0.0,0.0,0.0,0.0,15.92,0.0,0.0,0.0,0.0
California,2001,1,28.782307692307693,1.7807692307692309,0.012307692307692308,0.0,0.0,43.67,4.65,0.08,0.0,0.0
California,2001,2,39.91846153846154,18.21923076923077,6.4569230769230765,0.33384615384615385,0.0,53.88,27.59,17.28,0.93,0.0
California,2001,3,51.62692307692308,33.59307692307692,24.376923076923074,13.368461538461538,0.0,66.01,47.53,33.58,18.95,0.0
California,2001,4,61.636923076923075,41.50307692307692,27.920769230769228,14.138461538461538,0.0,70.38,47.53,33.58,18.95,0.0
California,2002,1,31.279999999999998,6.096923076923077,0.4984615384615385,0.0,0.0,47.09,22.32,4.92,0.0,0.0
California,2002,2,60.79846153846154,39.62615384615385,26.093846153846155,2.793846153846154,0.0,92.44,52.99,35.49,13.46,0.0
California,2002,3,94.37692307692308,55.24,38.88769230769231,22.657692307692308,0.0,95.11,56.66,40.45,26.32,0.0
California,2002,4,86.81285714285714,50.57071428571429,33.50928571428572,20.86642857142857,0.0,100.0,75.48,47.2,24.48,0.0
California,2003,1,45.9175,32.5925,21.85083333333333,9.6425,0.0,54.86,38.83,28.32,17.18,0.0
California,2003,2,41.177692307692304,27.946923076923078,8.993846153846153,0.04692307692307692,0.0,60.36,32.74,11.57,0.21,0.0
California,2003,3,35.08857142857143,25.550714285714285,10.174285714285714,0.010714285714285714,0.0,37.86,30.54,15.26,0.05,0.0
California,2003,4,57.72538461538462,29.872307692307693,10.321538461538463,0.006923076923076922,0.0,93.4,42.17,11.56,0.03,0.0
California,2004,1,30.876923076923074,17.99153846153846,7.979230769230769,0.0,0.0,38.15,23.23,9.51,0.0,0.0
California,2004,2,76.25153846153846,39.722307692307695,6.840769230769231,0.0,0.0,85.36,50.9,7.67,0.0,0.0
California,2004,3,89.76384615384616,57.526153846153846,17.965384615384615,0.0,0.0,94.9,61.29,25.3,0.0,0.0
California,2004,4,77.92615384615384,37.75692307692308,10.123846153846156,0.0,0.0,94.59,61.09,21.1,0.0,0.0
California,2005,1,12.558461538461538,3.2446153846153845,0.2330769230769231,0.0,0.0,30.95,7.85,1.77,0.0,0.0
California,2005,2,2.6946153846153846,1.0038461538461538,0.006153846153846154,0.0,0.0,5.46,2.64,0.04,0.0,0.0
California,2005,3,0.9115384615384615,0.054615384615384614,0.0,0.0,0.0,1.16,0.06,0.0,0.0,0.0
California,2005,4,4.633076923076922,0.0,0.0,0.0,0.0,24.77,0.0,0.0,0.0,0.0
California,2006,1,11.040000000000001,0.20153846153846156,0.0,0.0,0.0,24.14,0.55,0.0,0.0,0.0
California,2006,2,7.517692307692308,0.08769230769230771,0.0,0.0,0.0,8.24,0.16,0.0,0.0,0.0
California,2006,3,9.922307692307694,0.6015384615384616,0.02,0.0,0.0,15.21,2.62,0.13,0.0,0.0
California,2006,4,28.997692307692304,2.48,0.0,0.0,0.0,59.65,11.64,0.0,0.0,0.0
California,2007,1,76.72307692307692,50.150769230769235,21.992307692307694,4.906153846153846,0.0,90.36,61.27,33.69,21.32,0.0
California,2007,2,95.62230769230769,86.3953846153846,56.54769230769231,30.161538461538463,0.0,100.0,92.32,65.34,34.4,0.0
California,2007,3,100.0,92.41230769230768,65.28461538461539,35.076153846153844,0.0,100.0,92.56,65.34,35.23,0.0
California,2007,4,93.33,86.69076923076923,60.099999999999994,27.813076923076924,0.0,100.0,92.56,64.62,33.76,0.0
California,2008,1,73.95769230769231,49.565384615384616,20.72384615384615,1.1192307692307693,0.0,91.13,84.7,58.04,14.55,0.0
California,2008,2,86.18076923076923,53.44230769230769,9.318461538461538,0.0,0.0,99.86,89.2,18.07,0.0,0.0
California,2008,3,99.93571428571428,92.83714285714287,37.415000000000006,0.2928571428571428,0.0,99.96,98.43,55.23,2.05,0.0
California,2008,4,98.77076923076923,90.13153846153847,47.151538461538465,1.1215384615384616,0.0,100.0,95.9,55.62,5.83,0.0
California,2009,1,96.60923076923078,75.92538461538462,40.322307692307696,8.331538461538461,0.0,99.23,89.43,54.7,19.01,0.0
California,2009,2,96.4530769230769,70.78230769230768,39.31153846153846,0.0,0.0,97.28,73.0,44.26,0.0,0.0
California,2009,3,99.11538461538461,73.08307692307692,44.52307692307692,0.0,0.0,100.0,73.44,45.82,0.0,0.0
California,2009,4,93.38692307692307,72.36999999999999,19.97230769230769,0.0,0.0,100.0,77.35,45.82,0.0,0.0
California,2010,1,53.48538461538461,25.486153846153847,6.959999999999999,0.0,0.0,93.44,72.94,21.22,0.0,0.0
California,2010,2,21.220769230769232,8.895384615384616,5.2446153846153845,0.0,0.0,36.79,9.89,7.1,0.0,0.0
California,2010,3,13.834615384615384,8.08,0.24000000000000002,0.0,0.0,14.56,8.08,0.24,0.0,0.0
California,2010,4,11.850769230769231,3.608461538461538,0.11384615384615385,0.0,0.0,21.07,8.08,0.24,0.0,0.0
California,2011,1,4.758461538461538,0.0,0.0,0.0,0.0,22.66,0.0,0.0,0.0,0.0
California,2011,2,0.9546153846153845,0.0,0.0,0.0,0.0,12.29,0.0,0.0,0.0,0.0
California,2011,3,11.806923076923077,0.0,0.0,0.0,0.0,14.66,0.0,0.0,0.0,0.0
California,2011,4,18.29,0.41615384615384615,0.0,0.0,0.0,66.09,5.41,0.0,0.0,0.0
California,2012,1,89.47692307692309,64.62692307692308,13.493846153846153,0.0,0.0,99.89,90.14,46.25,0.0,0.0
California,2012,2,85.9176923076923,62.71307692307692,26.54692307692308,0.0,0.0,96.46,82.01,49.0,0.0,0.0
California,2012,3,87.36307692307693,65.3876923076923,23.214615384615385,0.5499999999999999,0.0,88.7,69.44,26.85,1.14,0.0
California,2012,4,86.1046153846154,65.10461538461539,22.598461538461542,0.8046153846153845,0.0,95.18,70.47,28.16,1.14,0.0
California,2013,1,78.50153846153846,49.51615384615385,23.393076923076926,0.0,0.0,100.0,55.32,26.96,0.0,0.0
California,2013,2,99.34461538461538,81.40461538461538,45.026153846153846,0.0,0.0,100.0,98.21,92.61,0.0,0.0
California,2013,3,99.59538461538462,97.71615384615384,92.93692307692308,6.116923076923077,0.0,100.0,98.23,93.96,11.36,0.0
